"","X","Y"
"1",1.32054051174782,59.2042046403117
"2",-2.41045177285559,-127.413980979117
"3",2.42781955888495,-23.3958646884802
"4",4.7635702372063,-6.88768911408746
"5",1.61703790142201,77.2495872345585
"6",4.47705476405099,-39.8775632233417
"7",-0.574706308543682,70.0682885748709
"8",-1.04875840130262,-27.6185076329003
"9",5.84568958031014,206.883359695434
"10",-3.84563105157577,-202.211216492068
"11",-4.71081060753204,-72.8559304765405
"12",-0.812616803916171,-0.381334441380393
"13",-2.42103541828692,-167.521843785553
"14",0.461017429362983,56.0578274562415
"15",3.80523481359705,-49.1521146369719
"16",2.42284874268807,-7.36328657147512
"17",-0.288109565386549,98.7737093370208
"18",2.15975046553649,15.5984893172831
"19",2.8499488667585,-6.10066641543539
"20",-4.15252358443104,-194.727855786086
"21",0.491713084978983,-4.98756510301553
"22",2.11518645752221,34.9986913368
"23",3.40879512438551,-76.3751142777641
"24",-4.81218554824591,-36.4677152331371
"25",-0.713955423794687,38.1796251602515
"26",-0.879683710169047,9.67294011771251
"27",2.49505946994759,19.3562430852436
"28",-3.33049228857271,-264.131641696537
"29",5.92061682627536,287.950992569932
"30",5.468062533997,118.678263038008
"31",-4.32014575740322,-189.78373858858
"32",-4.80804417678155,-16.8404746491124
"33",5.33786267670803,100.433012423759
"34",-4.1240060145501,-202.03413785703
"35",-0.66796094388701,-17.1339172763537
"36",2.43711811793037,-40.4189174676459
"37",4.65403749607503,-53.8305219298006
"38",-0.977623676881194,22.251844997955
"39",-3.98107657348737,-184.995873511139
"40",-4.23965714056976,-135.216847010894
"41",3.65625972137786,-22.218833165796
"42",4.51446499628946,-31.259978873447
"43",-4.95855491654947,36.266384621277
"44",-1.53852646099404,-29.2672219016127
"45",-1.07679756358266,-22.7234113891214
"46",2.26701469998807,9.85478053456681
"47",2.55519399279729,-22.9252067608166
"48",-1.48864786303602,-27.1201702039299
"49",-3.97668819315732,-182.554455954898
"50",5.74452188936993,122.544556586697
"51",2.57036730600521,-4.779182128716
"52",4.20157186780125,-46.1316222159406
"53",-3.01982632745057,-187.826089954842
"54",2.65496536716819,-1.30192569058828
"55",-0.106060760794207,-0.36536692879784
"56",-3.09042817144655,-191.980354504685
"57",5.18519768770784,51.1364863517638
"58",-1.80235530505888,-81.2786657254513
"59",3.6255518568214,-14.7579203595679
"60",3.33994100289419,-45.539345341472
"61",2.05765124037862,18.5035279553029
"62",3.5335022083018,-90.2981185582311
"63",1.35206605261192,88.5123868397214
"64",-1.39187311124988,-29.159687000363
"65",2.51770815323107,3.11664678719503
"66",2.3957672638353,48.6330337239886
"67",-4.51216508401558,-176.400208361513
"68",1.92627440742217,52.4531985710125
"69",-0.910478133475408,6.13713079122292
"70",-3.74990275478922,-120.468955361524
"71",0.564919210970402,68.4434944652144
"72",1.97532121208496,84.1549125202526
"73",-1.5762675460428,-22.4979552849416
"74",3.84344845917076,-131.630382010011
"75",-0.662383581278846,18.0920171237232
"76",3.28588775149547,-45.6695240109555
"77",-1.55012681125663,-71.9159826617771
"78",-3.01955076958984,-183.73040279702
"79",1.17667268286459,43.7067119989491
"80",-3.59326071944088,-201.294463987439
"81",-4.70632087276317,-75.2846198114938
"82",-4.19527954491787,-214.570362897553
"83",4.71491986326873,-5.69574147490398
"84",-1.00532026658766,0.366840072042139
"85",-0.970287742791697,-54.9688703949837
"86",-3.55372402630746,-179.539316256313
"87",4.40660475450568,-30.9320364250139
"88",-1.36389207397588,-23.4544642606018
"89",3.14515466731973,-109.500918080926
"90",-2.30499976826832,-134.569828683424
"91",-3.17359515372664,-183.809925136312
"92",-1.96372495614924,-118.010938982867
"93",3.82454933435656,-20.7962474678151
"94",2.62520996644162,-23.973681790461
"95",0.961508370703086,55.8018460215103
"96",1.4339500896167,19.6312138931505
"97",3.26950365304947,-8.12204930986137
"98",2.69483113568276,4.49678214743095
"99",4.61907767271623,-32.3702139170624
"100",-1.36145843029954,6.36337385472122
"101",-3.0363742208574,-193.677080761428
"102",2.32787335617468,-17.6039798658296
"103",3.61441724933684,-24.303253266788
"104",-0.656736345728859,24.5887383107457
"105",2.39075184287503,27.0384849657821
"106",1.00126024032943,41.793831937778
"107",5.69580497196876,159.155229171622
"108",4.02039332478307,-48.7447416606691
"109",-2.00647917506285,-97.8621936833598
"110",-2.69518382381648,-220.872893049918
"111",3.64641700522043,-46.8800774819095
"112",2.51118823839352,-23.5730043700249
"113",-3.11303873220459,-165.560176879878
"114",-4.7555319077801,-101.880214603042
"115",2.3800752281677,11.7762205362138
"116",2.18590676179156,-21.8979453293029
"117",4.96252365037799,-20.0604159616874
"118",5.37040381855331,26.1750342923814
"119",4.6309247885365,-63.51725753256
"120",-1.47076974576339,-43.8596513321592
"121",-2.69187399721704,-167.710940233058
"122",-4.76340074022301,-46.843605737593
"123",2.14948023925535,105.351490493789
"124",-1.83739174995571,-86.8641287656688
"125",3.66062175529078,-61.3971724987634
"126",2.8481457058806,-5.4945356079085
"127",-2.44146998319775,-89.5107461223616
"128",-2.22809646674432,-73.8915582936924
"129",4.00421588704921,-49.4997908815961
"130",-3.17429598327726,-197.985002421116
"131",3.64714282122441,-27.4227130395115
"132",5.75876510003582,201.478949313584
"133",5.80349303362891,139.406016665447
"134",-2.88989114318974,-180.545574749507
"135",5.01123565295711,-31.2318488088481
"136",3.40461391443387,-66.3005213772207
"137",0.257313716458157,94.6225622155455
"138",2.86059539066628,-8.80467957505364
"139",-3.30009755631909,-188.874926885653
"140",-2.54391717980616,-160.778130597692
"141",-4.16419207630679,-138.897686583115
"142",0.763747348682955,67.5802426802627
"143",-0.383077908772975,26.0857046906025
"144",3.90438063791953,-32.4231685099302
"145",1.68177932593971,6.84339248092461
"146",5.33798541408032,86.849887817599
"147",1.70052996883169,54.3919997523675
"148",3.48196606035344,2.36797778057726
"149",2.19743753108196,-8.98885180594506
"150",3.08752915984951,-79.7142347650443
"151",5.25630195508711,44.8293732886222
"152",5.53049464011565,124.173854534966
"153",0.904789121588692,59.9425637175436
"154",3.369224967435,-76.275551267208
"155",-1.16434558597393,-79.5639165851461
"156",-2.8443144231569,-199.000684369693
"157",4.44651700765826,-92.3666223122389
"158",-4.58330014394596,-147.862855897006
"159",1.11264674016275,115.104561308781
"160",1.90278739738278,50.8756752154411
"161",-1.80299081280828,-85.5134576984728
"162",5.7326071979478,195.375554926963
"163",-2.12753865425475,-156.363055774473
"164",3.3411719314754,-20.6428169532291
"165",5.5212855390273,92.2585436907841
"166",-0.648794308304787,74.7458395276051
"167",-4.3436311641708,-137.871167895202
"168",-2.29026251425967,-100.936891504264
"169",4.01079260790721,-63.7129149163625
"170",-0.831318488111719,36.4298592932833
"171",0.963335311738774,41.1465599877538
"172",-0.749864256009459,26.7229636179486
"173",-3.0425448094029,-151.517448495626
"174",1.6674602671992,55.7049000754649
"175",-1.92239028844051,-96.2579953904339
"176",-2.03172433911823,-70.7951197754339
"177",-4.7720035535749,-51.7550666370067
"178",-3.21395654324442,-152.755615136165
"179",-4.87746403808706,-42.117192015785
"180",4.78993344772607,-41.9765917399343
"181",-1.08201312460005,3.59898139196702
"182",1.53446250595152,48.5369967544694
"183",-2.10694359568879,-79.5290881272359
"184",-1.39251773920842,-49.1662731940173
"185",4.16911280015483,-98.9702960944772
"186",-2.26312908530235,-152.797197216104
"187",-1.7055258192122,-84.5305384423654
"188",0.26984045561403,46.8380850461766
"189",4.0563800719101,-46.5067253921041
"190",-3.5088352789171,-172.642301168711
"191",-3.77287058904767,-201.264370573377
"192",0.782178225927055,104.290350590913
"193",-2.5344576917123,-194.355075909951
"194",-1.5385284894146,-83.658016505141
"195",2.7739678460639,-29.5356379835446
"196",2.8180600234773,14.9264486837181
"197",-3.89492261898704,-159.180001346075
"198",3.18107775482349,5.66656777424818
"199",0.716998006915674,76.4425628388339
"200",-0.503139259060845,49.8359358037032
"201",1.76497012935579,76.8063740181136
"202",5.62650779425167,114.285303453655
"203",-4.6860973353032,-27.6064904835609
"204",-0.495876138098538,26.6395544584725
"205",5.69018239504658,170.098611113503
"206",-3.01545162615366,-171.353025004559
"207",-2.58285326836631,-182.317028990819
"208",4.23008637712337,-43.8319555201597
"209",4.30079078953713,-98.2316412528487
"210",2.51233375817537,-14.5307157174592
"211",4.05806271336041,-81.2079650911699
"212",1.93489180644974,13.273487561858
"213",-3.01479399786331,-196.255807875202
"214",5.80000395560637,199.211244963036
"215",0.00322500732727349,84.8036180014942
"216",5.96946503012441,258.717547090869
"217",2.03068984812126,25.2393043620904
"218",-4.33401664276607,-139.468760152097
"219",-1.65970237203874,-70.8365817189678
"220",-3.28695501480252,-225.931098972741
"221",-1.76873180363327,-39.1361074818802
"222",-3.87457977095619,-175.809550557644
"223",-2.62832583207637,-149.554410771866
"224",-3.07643507118337,-208.330150291097
"225",0.671640274347737,132.849640243235
"226",-4.80925862956792,-65.9296573109722
"227",4.79928308608942,-72.7154705117337
"228",-3.83500992902555,-153.825953878121
"229",0.135141113307327,18.6568472500086
"230",5.97306529222988,240.884710911379
"231",-1.07477531279437,-35.8163033564034
"232",-3.86014114553109,-196.16228654974
"233",-2.44856818742119,-106.84560837912
"234",-2.49210372730158,-167.76068756855
"235",2.37512592296116,32.2825746100483
"236",-2.11039219493978,-124.334424878043
"237",3.64574583619833,-38.7483561623979
"238",-0.878809893736616,44.8538634682883
"239",2.54791718255728,14.4533294877945
"240",-2.19891773420386,-68.7280825036011
"241",3.76287125260569,-26.8803889478744
"242",5.32856968301348,65.3284851049891
"243",4.81947163073346,-37.6758321392536
"244",0.96923451195471,81.5352252077468
